canonical_package_id,event_patch_candidate_id,event_id,region,patch_id,patch_namespace,crosswalk_status,sentinel_date_status,date_linkability_status,evidence_status,phenomenon_status,coordinate_status,geometry_status,overlay_status,ground_reference_status,training_label_status,qa_status,package_status,can_create_ground_reference,can_create_training_label,notes
CP_v2ae_00000,EPC_v1us_00000,PET_2022_02_15,PET,PET_00016,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,DOCUMENT_ONLY_NO_GEODATA,MIXED_FLOOD_AND_MASS_MOVEMENT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00076,EPC_v1us_00076,PET_2024_03_21_28,PET,PET_00579,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00077,EPC_v1us_00077,PET_2024_03_21_28,PET,PET_00614,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00078,EPC_v1us_00078,PET_2024_03_21_28,PET,PET_00615,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00079,EPC_v1us_00079,PET_2024_03_21_28,PET,PET_00617,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00080,EPC_v1us_00080,PET_2024_03_21_28,PET,PET_00618,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00081,EPC_v1us_00081,PET_2024_03_21_28,PET,PET_00641,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00082,EPC_v1us_00082,PET_2024_03_21_28,PET,PET_00649,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00083,EPC_v1us_00083,PET_2024_03_21_28,PET,PET_00652,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00084,EPC_v1us_00084,PET_2024_03_21_28,PET,PET_00720,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00085,EPC_v1us_00085,PET_2024_03_21_28,PET,PET_00756,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00086,EPC_v1us_00086,PET_2024_03_21_28,PET,PET_00789,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00087,EPC_v1us_00087,PET_2024_03_21_28,PET,PET_00823,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00088,EPC_v1us_00088,PET_2024_03_21_28,PET,PET_00825,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00089,EPC_v1us_00089,PET_2024_03_21_28,PET,PET_00829,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00090,EPC_v1us_00090,PET_2024_03_21_28,PET,PET_00860,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00091,EPC_v1us_00091,PET_2024_03_21_28,PET,PET_00863,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00092,EPC_v1us_00092,PET_2024_03_21_28,PET,PET_00865,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00093,EPC_v1us_00093,PET_2024_03_21_28,PET,PET_00916,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00094,EPC_v1us_00094,PET_2024_03_21_28,PET,PET_00986,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00095,EPC_v1us_00095,PET_2024_03_21_28,PET,PET_01307,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00096,EPC_v1us_00096,PET_2024_03_21_28,PET,PET_01323,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00097,EPC_v1us_00097,PET_2024_03_21_28,PET,PET_01349,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00098,EPC_v1us_00098,PET_2024_03_21_28,PET,PET_01352,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00099,EPC_v1us_00099,PET_2024_03_21_28,PET,PET_01386,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00100,EPC_v1us_00100,PET_2024_03_21_28,PET,PET_01403,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00101,EPC_v1us_00101,PET_2024_03_21_28,PET,PET_01458,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00102,EPC_v1us_00102,PET_2024_03_21_28,PET,PET_01478,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00103,EPC_v1us_00103,PET_2024_03_21_28,PET,PET_01483,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00104,EPC_v1us_00104,PET_2024_03_21_28,PET,PET_01488,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00105,EPC_v1us_00105,PET_2024_03_21_28,PET,PET_01495,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00106,EPC_v1us_00106,PET_2024_03_21_28,PET,PET_02,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00107,EPC_v1us_00107,PET_2024_03_21_28,PET,PET_03,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00108,EPC_v1us_00108,PET_2024_03_21_28,PET,PET_06,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00109,EPC_v1us_00109,PET_2024_03_21_28,PET,PET_07,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00110,EPC_v1us_00110,PET_2024_03_21_28,PET,PET_08,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00111,EPC_v1us_00111,PET_2024_03_21_28,PET,PET_09,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00112,EPC_v1us_00112,PET_2024_03_21_28,PET,PET_18,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00113,EPC_v1us_00113,PET_2024_03_21_28,PET,PET_20,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00114,EPC_v1us_00114,PET_2024_03_21_28,PET,PET_25,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,BLOCKED_NO_PUBLIC_PATH,MIXED_HYDROMET_CONTEXT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
