regression_id,artifact_path,check_type,violation_count,status,severity,notes
GR_v2am_00319,datasets/protocolo_c/v2am_tables_figures_catalog.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00320,datasets/protocolo_c/v2am_tables_figures_catalog.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00321,datasets/protocolo_c/v2am_tables_figures_catalog.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00322,datasets/protocolo_c/v2am_tables_figures_catalog.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00323,datasets/protocolo_c/v2am_tables_figures_catalog.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00324,datasets/protocolo_c/v2am_traceability_dag_edges.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00325,datasets/protocolo_c/v2am_traceability_dag_edges.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00326,datasets/protocolo_c/v2am_traceability_dag_edges.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00327,datasets/protocolo_c/v2am_traceability_dag_edges.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00328,datasets/protocolo_c/v2am_traceability_dag_edges.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00329,datasets/protocolo_c/v2am_traceability_dag_edges.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00330,datasets/protocolo_c/v2am_traceability_dag_nodes.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00331,datasets/protocolo_c/v2am_traceability_dag_nodes.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00332,datasets/protocolo_c/v2am_traceability_dag_nodes.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00333,datasets/protocolo_c/v2am_traceability_dag_nodes.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00334,datasets/protocolo_c/v2am_traceability_dag_nodes.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00335,datasets/protocolo_c/v2am_traceability_dag_nodes.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00336,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00337,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00338,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00339,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00340,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00341,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00342,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00343,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00344,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00345,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00346,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00347,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00348,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00349,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00350,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00351,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00352,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00353,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00354,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00355,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00356,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00357,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00358,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00359,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00360,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00361,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00362,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00363,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00364,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00365,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00366,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00367,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00368,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00369,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00370,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00371,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00372,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00373,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00374,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00375,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00376,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00377,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00378,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00379,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00380,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00381,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00382,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00383,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00384,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00385,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00386,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00387,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00388,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00389,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00390,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00391,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00392,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00393,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00394,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00395,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00396,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00397,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00398,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00399,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00400,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00401,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00402,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00403,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00404,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00405,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00406,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00407,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00408,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.mmd,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00409,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.mmd,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00410,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.mmd,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00411,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.mmd,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00412,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.mmd,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00413,docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.mmd,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00414,docs/tcc_exports/protocolo_c_v2ak_completion_report.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00415,docs/tcc_exports/protocolo_c_v2ak_completion_report.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00416,docs/tcc_exports/protocolo_c_v2ak_completion_report.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00417,docs/tcc_exports/protocolo_c_v2ak_completion_report.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00418,docs/tcc_exports/protocolo_c_v2ak_completion_report.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00419,docs/tcc_exports/protocolo_c_v2ak_completion_report.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00420,docs/tcc_exports/protocolo_c_v2ak_discussao_draft.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00421,docs/tcc_exports/protocolo_c_v2ak_discussao_draft.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00422,docs/tcc_exports/protocolo_c_v2ak_discussao_draft.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00423,docs/tcc_exports/protocolo_c_v2ak_discussao_draft.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00424,docs/tcc_exports/protocolo_c_v2ak_discussao_draft.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00425,docs/tcc_exports/protocolo_c_v2ak_discussao_draft.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00426,docs/tcc_exports/protocolo_c_v2ak_limitacoes_trabalhos_futuros_draft.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00427,docs/tcc_exports/protocolo_c_v2ak_limitacoes_trabalhos_futuros_draft.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00428,docs/tcc_exports/protocolo_c_v2ak_limitacoes_trabalhos_futuros_draft.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00429,docs/tcc_exports/protocolo_c_v2ak_limitacoes_trabalhos_futuros_draft.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00430,docs/tcc_exports/protocolo_c_v2ak_limitacoes_trabalhos_futuros_draft.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00431,docs/tcc_exports/protocolo_c_v2ak_limitacoes_trabalhos_futuros_draft.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00432,docs/tcc_exports/protocolo_c_v2ak_metodologia_draft.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00433,docs/tcc_exports/protocolo_c_v2ak_metodologia_draft.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00434,docs/tcc_exports/protocolo_c_v2ak_metodologia_draft.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00435,docs/tcc_exports/protocolo_c_v2ak_metodologia_draft.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00436,docs/tcc_exports/protocolo_c_v2ak_metodologia_draft.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00437,docs/tcc_exports/protocolo_c_v2ak_metodologia_draft.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00438,docs/tcc_exports/protocolo_c_v2ak_orientador_briefing.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00439,docs/tcc_exports/protocolo_c_v2ak_orientador_briefing.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00440,docs/tcc_exports/protocolo_c_v2ak_orientador_briefing.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00441,docs/tcc_exports/protocolo_c_v2ak_orientador_briefing.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00442,docs/tcc_exports/protocolo_c_v2ak_orientador_briefing.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00443,docs/tcc_exports/protocolo_c_v2ak_orientador_briefing.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00444,docs/tcc_exports/protocolo_c_v2ak_resultados_draft.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00445,docs/tcc_exports/protocolo_c_v2ak_resultados_draft.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00446,docs/tcc_exports/protocolo_c_v2ak_resultados_draft.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00447,docs/tcc_exports/protocolo_c_v2ak_resultados_draft.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00448,docs/tcc_exports/protocolo_c_v2ak_resultados_draft.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00449,docs/tcc_exports/protocolo_c_v2ak_resultados_draft.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00450,docs/tcc_exports/protocolo_c_v2ak_safe_language_glossary.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00451,docs/tcc_exports/protocolo_c_v2ak_safe_language_glossary.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00452,docs/tcc_exports/protocolo_c_v2ak_safe_language_glossary.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00453,docs/tcc_exports/protocolo_c_v2ak_safe_language_glossary.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00454,docs/tcc_exports/protocolo_c_v2ak_safe_language_glossary.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00455,docs/tcc_exports/protocolo_c_v2ak_safe_language_glossary.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00456,docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00457,docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00458,docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00459,docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00460,docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00461,docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00462,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
GR_v2am_00463,docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2am/v2ak/v2al/stage outputs.
