binding_id,anchor_id,asset_id,patch_id,region,sensor,platform,scene_id,acquisition_datetime,cloud_cover,tile_id,geometry_status,geometry_path,bbox,crs,crs_status,binding_strength,binding_evidence_source,binding_evidence_level,conflict_status,stac_status,day10_status,can_stac_dry_run,can_stac_real_next_step,can_crop_private_next_step,can_compute_spectral_features_now,blocking_reason,next_action
MV2_13_BIND_00090,MV2_12_ANCHOR_00090,f2ad03e08db0ccb4,PET_01488,Petropolis,UNKNOWN,UNKNOWN,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"690100.0,7537920.0,691070.0,7538880.0",EPSG:32723,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00091,MV2_12_ANCHOR_00091,d3d5ed24b1446e38,PET_01495,Petropolis,UNKNOWN,UNKNOWN,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"696590.0,7537840.0,697550.0,7538800.0",EPSG:32723,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00092,MV2_12_ANCHOR_00092,e07eacbc8a366650,REC_00019,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"280830.0,9090040.0,281860.0,9091050.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00093,MV2_12_ANCHOR_00093,37c34f5a6f1e21e2,REC_00183,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"283770.0,9096940.0,284790.0,9097950.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00094,MV2_12_ANCHOR_00094,f7d34b2045dd441d,REC_00204,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"281780.0,9097910.0,282810.0,9098930.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00095,MV2_12_ANCHOR_00095,bc6e6d18b88e7293,REC_00205,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"282770.0,9097910.0,283800.0,9098930.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00096,MV2_12_ANCHOR_00096,7e4673aa5e1b50e0,REC_00227,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"281780.0,9098890.0,282800.0,9099910.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00097,MV2_12_ANCHOR_00097,a7a9a0ba42013fd4,REC_00260,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"268900.0,9100800.0,269920.0,9101810.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00098,MV2_12_ANCHOR_00098,025caa85963a0770,REC_00276,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"284740.0,9100870.0,285760.0,9101890.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00099,MV2_12_ANCHOR_00099,5b00df799cfcdb0b,REC_00279,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"264930.0,9101760.0,265960.0,9102780.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00100,MV2_12_ANCHOR_00100,4df01ab3609f3bea,REC_00289,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"274830.0,9101810.0,275860.0,9102830.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00101,MV2_12_ANCHOR_00101,96d7799feeeed728,REC_00290,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"275820.0,9101810.0,276850.0,9102830.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00102,MV2_12_ANCHOR_00102,e07439dd6ca21f1a,REC_00291,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"276810.0,9101820.0,277840.0,9102840.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00103,MV2_12_ANCHOR_00103,4533208693183fd6,REC_00292,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"277800.0,9101820.0,278830.0,9102840.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00104,MV2_12_ANCHOR_00104,d04f3b60f00dfa1f,REC_00294,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"279780.0,9101830.0,280810.0,9102850.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00105,MV2_12_ANCHOR_00105,ef25187838e6b508,REC_00296,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"281760.0,9101840.0,282790.0,9102860.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00106,MV2_12_ANCHOR_00106,71294b6a2a591acf,REC_00299,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"284740.0,9101860.0,285760.0,9102880.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00107,MV2_12_ANCHOR_00107,529562b8928a0c77,REC_00302,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"264920.0,9102740.0,265950.0,9103760.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00108,MV2_12_ANCHOR_00108,90a8891c5876e143,REC_00313,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"275820.0,9102800.0,276840.0,9103820.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00109,MV2_12_ANCHOR_00109,dde62e484b858d75,REC_00314,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"276810.0,9102800.0,277830.0,9103820.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00110,MV2_12_ANCHOR_00110,915fb2786ece3538,REC_00354,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"270860.0,9104740.0,271880.0,9105760.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00111,MV2_12_ANCHOR_00111,67bb88f906913200,REC_00355,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"271850.0,9104750.0,272870.0,9105760.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00112,MV2_12_ANCHOR_00112,5ba50ec9a949eb00,REC_00364,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"280760.0,9104790.0,281780.0,9105810.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00113,MV2_12_ANCHOR_00113,e52c3555a905d99c,REC_00388,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"281750.0,9105780.0,282770.0,9106800.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00114,MV2_12_ANCHOR_00114,41a529bc87c11fdc,REC_00458,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"282720.0,9108740.0,283750.0,9109750.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00115,MV2_12_ANCHOR_00115,fdb61fdcfde4bc2e,REC_00460,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"284700.0,9108750.0,285730.0,9109760.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00116,MV2_12_ANCHOR_00116,a79efe7351aa4752,REC_00481,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"282720.0,9109720.0,283740.0,9110740.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00117,MV2_12_ANCHOR_00117,c03d1988bd9bb68e,REC_00482,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"283710.0,9109720.0,284730.0,9110740.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00118,MV2_12_ANCHOR_00118,90d4c51a5b642169,REC_00483,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"284700.0,9109730.0,285720.0,9110750.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00119,MV2_12_ANCHOR_00119,afbd733bbdabee02,REC_00501,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"279740.0,9110690.0,280770.0,9111710.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00120,MV2_12_ANCHOR_00120,68c3546f05cc023c,REC_00502,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"280730.0,9110690.0,281760.0,9111710.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00121,MV2_12_ANCHOR_00121,59f4370d80a27e1d,REC_00503,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"281720.0,9110700.0,282750.0,9111720.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00122,MV2_12_ANCHOR_00122,d2283f0776744467,REC_00505,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"283700.0,9110710.0,284730.0,9111730.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00123,MV2_12_ANCHOR_00123,e0d7e9d725b97524,REC_00506,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"284690.0,9110710.0,285720.0,9111730.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00124,MV2_12_ANCHOR_00124,7b3eb11def97a0c1,REC_00525,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"280730.0,9111680.0,281750.0,9112700.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00125,MV2_12_ANCHOR_00125,dc6523c4350741c4,REC_00526,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"281720.0,9111680.0,282740.0,9112700.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00126,MV2_12_ANCHOR_00126,3ddcf1ea1e54b391,REC_00529,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"284690.0,9111700.0,285710.0,9112720.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00127,MV2_12_ANCHOR_00127,8f32b58bbce97cd4,REC_00548,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"280720.0,9112660.0,281750.0,9113680.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00128,MV2_12_ANCHOR_00128,4425022e71699b1d,REC_00550,Recife,S2_PROBABLE,Sentinel-2,,,,,BOUNDS_ONLY,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,"282700.0,9112670.0,283730.0,9113690.0",EPSG:32725,PRESENT_VALID,BINDING_MEDIUM,lineage_manifest,MANIFEST_PARTIAL,NONE,STAC_BLOCKED_NO_SCENE,DAY10_BLOCKED_NO_SCENE_ID,false,false,false,false,lado_espacial_pronto_mas_sem_scene_id_nem_temporal,recuperar_scene_id_e_datetime_para_este_patch_via_historico_GEE
MV2_13_BIND_00129,MV2_12_ANCHOR_00129,,,,S2_MSI,Sentinel-2,20220118T130239_20220118T130322_T23KPR,,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00130,MV2_12_ANCHOR_00130,,,,S2_MSI,Sentinel-2,20220202T130251_20220202T130247_T23KPR,,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00131,MV2_12_ANCHOR_00131,,,,S2_MSI,Sentinel-2,20220202T130251_20220202T130247_T23KPR,,,,ABSENT,,,,ABSENT,BINDING_WEAK,scene_id_text,TEXT_OR_SCENE_UNLINKED,NONE,STAC_BLOCKED_NO_PATCH,DAY10_BLOCKED_NO_GEOMETRY,false,false,false,false,sem_patch_id_para_AOI_e_overlay,vincular_esta_cena_a_um_patch_e_asset_oficial_sem_inferencia_de_tile
MV2_13_BIND_00132,MV2_12_ANCHOR_00132,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00133,MV2_12_ANCHOR_00133,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00134,MV2_12_ANCHOR_00134,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00135,MV2_12_ANCHOR_00135,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00136,MV2_12_ANCHOR_00136,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00137,MV2_12_ANCHOR_00137,,,,,,,2026-06-18,,,ABSENT,,,,ABSENT,BINDING_INVALID,none,CONTRADICTORY,INVALID,STAC_BLOCKED_INVALID,DAY10_BLOCKED_NO_BINDING,false,false,false,false,evidencia_temporal_invalida_sem_cena_nem_geometria,recuperar_campos_faltantes_antes_de_qualquer_STAC
MV2_13_BIND_00138,MV2_12_ANCHOR_00138,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
