query_id,target_id,provider,endpoint_type,collection,bbox_or_intersects_source,datetime_or_range,query_payload_or_filter,expected_metadata_fields,would_execute_http,would_download,execution_status,reason_not_executed,next_action
MV2_DATA_01_SQ_00196,MV2_DATA_01_TGT_00066,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00197,MV2_DATA_01_TGT_00066,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00198,MV2_DATA_01_TGT_00066,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00199,MV2_DATA_01_TGT_00067,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00200,MV2_DATA_01_TGT_00067,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00201,MV2_DATA_01_TGT_00067,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00202,MV2_DATA_01_TGT_00068,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00203,MV2_DATA_01_TGT_00068,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00204,MV2_DATA_01_TGT_00068,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00205,MV2_DATA_01_TGT_00069,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00206,MV2_DATA_01_TGT_00069,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00207,MV2_DATA_01_TGT_00069,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00208,MV2_DATA_01_TGT_00070,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00209,MV2_DATA_01_TGT_00070,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00210,MV2_DATA_01_TGT_00070,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00211,MV2_DATA_01_TGT_00071,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00212,MV2_DATA_01_TGT_00071,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00213,MV2_DATA_01_TGT_00071,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00214,MV2_DATA_01_TGT_00072,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00215,MV2_DATA_01_TGT_00072,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00216,MV2_DATA_01_TGT_00072,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00217,MV2_DATA_01_TGT_00073,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00218,MV2_DATA_01_TGT_00073,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00219,MV2_DATA_01_TGT_00073,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00220,MV2_DATA_01_TGT_00074,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00221,MV2_DATA_01_TGT_00074,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00222,MV2_DATA_01_TGT_00074,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00223,MV2_DATA_01_TGT_00075,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00224,MV2_DATA_01_TGT_00075,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00225,MV2_DATA_01_TGT_00075,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00226,MV2_DATA_01_TGT_00076,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00227,MV2_DATA_01_TGT_00076,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00228,MV2_DATA_01_TGT_00076,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00229,MV2_DATA_01_TGT_00077,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00230,MV2_DATA_01_TGT_00077,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
