canonical_patch_id,region,normalized_asset_count,clean_temporal_asset_count,unique_acquisition_dates_count,unique_acquisition_dates,s2_clean_asset_count,s1_clean_asset_count,dinov2_clean_asset_count,has_1_date,has_2_dates,has_3plus_dates,eligible_for_temporal_embedding_drift,temporal_coverage_status,remaining_blockers,next_required_action
REC_00289,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00290,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00291,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00292,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00294,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00296,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00299,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00302,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00313,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00314,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00354,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00355,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00364,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00388,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00458,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00460,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00481,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00482,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00483,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00501,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00502,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00503,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00505,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00506,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00525,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00526,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00529,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00548,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_00550,Recife,38,6,1,2026-05-11,0,0,6,true,false,false,false,PARTIAL_NEEDS_2_DATES,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,ADD_TWO_CLEAN_TEMPORAL_ACQUISITIONS
REC_01,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_02,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_03,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_04,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_05,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_06,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_07,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_08,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_09,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_10,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_11,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_12,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_13,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_14,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_15,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_16,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_17,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_18,Recife,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_2022_05_24_30,unknown,2,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_P001,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_P002,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_P003,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_P004,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_PATCH,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_PATCH_A,unknown,4,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REC_PATCH_WITH_DATE,Recife,2,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REFPATCH_ANCHOR_PET2022_CPRM_ANEXOII_19022022_POST_EVENT_OR_SURVEY_WINDOW_V1JA,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_PATCH_ID,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REFPATCH_ANCHOR_PET2022_CPRM_ANEXOII_19022022_PRE_EVENT_V1JA,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_PATCH_ID,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,unknown,4,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_PRE_EVENT,unknown,4,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
SYNTHETIC_PATCH_001,Example,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
UNKNOWN_PATCH,unknown,2,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
asset_id,multiple_or_none,20,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00249__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00350__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00357__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00367__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00402__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00409__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00410__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00413__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00416__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00445__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00446__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00597__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00661__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00662__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00695__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00728__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00740__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00887__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00888__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00889__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00895__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00899__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00924__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00930__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00934__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00936__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00960__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00969__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
curitiba_00977__sentinel__B3B8B11__10m__v1,Curitiba,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
