plan_id,geometry_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,manual_review_required,can_be_automated_future,requires_network_future,requires_official_source_future,requires_sar_future
GPL_00360,GEO_0210,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00361,GEO_0211,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00362,GEO_0212,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00363,GEO_0213,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00364,GEO_0214,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00365,GEO_0215,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00366,GEO_0216,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00367,GEO_0217,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00368,GEO_0218,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00369,GEO_0219,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00370,GEO_0220,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00371,GEO_0221,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00372,GEO_0222,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00373,GEO_0223,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00374,GEO_0224,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00375,GEO_0225,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00376,GEO_0226,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00377,GEO_0227,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00378,GEO_0228,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00379,GEO_0229,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00380,GEO_0230,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00381,GEO_0231,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00382,GEO_0232,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00383,GEO_0233,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00384,GEO_0234,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00385,GEO_0235,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00386,GEO_0236,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00387,GEO_0237,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00388,GEO_0238,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00389,GEO_0239,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00390,GEO_0240,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00391,GEO_0241,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00392,GEO_0242,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00393,GEO_0243,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00394,GEO_0244,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00395,GEO_0245,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00396,GEO_0246,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00397,GEO_0247,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00398,GEO_0248,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00399,GEO_0249,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00400,GEO_0250,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00401,GEO_0251,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00402,GEO_0252,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00403,GEO_0253,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00404,GEO_0254,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00405,GEO_0255,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00406,GEO_0256,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00407,GEO_0257,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00408,GEO_0258,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00409,GEO_0259,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00410,GEO_0260,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00411,GEO_0261,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00412,GEO_0262,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00413,GEO_0263,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00414,GEO_0264,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00415,GEO_0265,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00416,GEO_0266,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00417,GEO_0267,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00418,GEO_0268,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00419,GEO_0269,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00420,GEO_0270,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00421,GEO_0271,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00422,GEO_0272,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00423,GEO_0273,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00424,GEO_0274,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00425,GEO_0275,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00426,GEO_0276,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00427,GEO_0277,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00428,GEO_0278,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00429,GEO_0279,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00430,GEO_0280,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00431,GEO_0281,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00432,GEO_0282,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00433,GEO_0283,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00434,GEO_0284,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00435,GEO_0285,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00436,GEO_0286,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00437,GEO_0287,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00438,GEO_0288,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00439,GEO_0289,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00440,GEO_0290,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00441,GEO_0291,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00442,GEO_0292,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00443,GEO_0293,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00444,GEO_0294,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00445,GEO_0295,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00446,GEO_0296,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00447,GEO_0297,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00448,GEO_0298,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00449,GEO_0299,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00450,GEO_0300,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00451,GEO_0301,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00452,GEO_0302,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00453,GEO_0303,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00454,GEO_0304,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00455,GEO_0305,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00456,GEO_0306,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00457,GEO_0307,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00458,GEO_0308,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00459,GEO_0309,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00460,GEO_0310,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00461,GEO_0311,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00462,GEO_0312,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00463,GEO_0313,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00464,GEO_0314,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00465,GEO_0315,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00466,GEO_0316,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00467,GEO_0317,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00468,GEO_0318,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00469,GEO_0319,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00470,GEO_0320,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00471,GEO_0321,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00472,GEO_0322,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00473,GEO_0323,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00474,GEO_0324,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00475,GEO_0325,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00476,GEO_0326,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00477,GEO_0327,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00478,GEO_0328,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00479,GEO_0329,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00480,GEO_0330,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00481,GEO_0331,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00482,GEO_0332,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00483,GEO_0333,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00484,GEO_0334,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00485,GEO_0335,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00486,GEO_0336,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00487,GEO_0337,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00488,GEO_0338,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00489,GEO_0339,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00490,GEO_0340,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
