missingness_mask_id,unified_patch_id,feature_family,feature_available,feature_missing,missing_reason,missingness_allowed,imputation_allowed,imputation_strategy,review_only
S18B_MASK_00975,S18A_PATCH_0163,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00976,S18A_PATCH_0163,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00977,S18A_PATCH_0163,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00978,S18A_PATCH_0163,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00979,S18A_PATCH_0164,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00980,S18A_PATCH_0164,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00981,S18A_PATCH_0164,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00982,S18A_PATCH_0164,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00983,S18A_PATCH_0164,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00984,S18A_PATCH_0164,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00985,S18A_PATCH_0165,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00986,S18A_PATCH_0165,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00987,S18A_PATCH_0165,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00988,S18A_PATCH_0165,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00989,S18A_PATCH_0165,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00990,S18A_PATCH_0165,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00991,S18A_PATCH_0166,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00992,S18A_PATCH_0166,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00993,S18A_PATCH_0166,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00994,S18A_PATCH_0166,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00995,S18A_PATCH_0166,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00996,S18A_PATCH_0166,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00997,S18A_PATCH_0167,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00998,S18A_PATCH_0167,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00999,S18A_PATCH_0167,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01000,S18A_PATCH_0167,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01001,S18A_PATCH_0167,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01002,S18A_PATCH_0167,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01003,S18A_PATCH_0168,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01004,S18A_PATCH_0168,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01005,S18A_PATCH_0168,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01006,S18A_PATCH_0168,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01007,S18A_PATCH_0168,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01008,S18A_PATCH_0168,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01009,S18A_PATCH_0169,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01010,S18A_PATCH_0169,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01011,S18A_PATCH_0169,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01012,S18A_PATCH_0169,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01013,S18A_PATCH_0169,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01014,S18A_PATCH_0169,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01015,S18A_PATCH_0170,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01016,S18A_PATCH_0170,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01017,S18A_PATCH_0170,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01018,S18A_PATCH_0170,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01019,S18A_PATCH_0170,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01020,S18A_PATCH_0170,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01021,S18A_PATCH_0171,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01022,S18A_PATCH_0171,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01023,S18A_PATCH_0171,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01024,S18A_PATCH_0171,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01025,S18A_PATCH_0171,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01026,S18A_PATCH_0171,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01027,S18A_PATCH_0172,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01028,S18A_PATCH_0172,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01029,S18A_PATCH_0172,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01030,S18A_PATCH_0172,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01031,S18A_PATCH_0172,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01032,S18A_PATCH_0172,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01033,S18A_PATCH_0173,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01034,S18A_PATCH_0173,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01035,S18A_PATCH_0173,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01036,S18A_PATCH_0173,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01037,S18A_PATCH_0173,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01038,S18A_PATCH_0173,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01039,S18A_PATCH_0174,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01040,S18A_PATCH_0174,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01041,S18A_PATCH_0174,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01042,S18A_PATCH_0174,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01043,S18A_PATCH_0174,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01044,S18A_PATCH_0174,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01045,S18A_PATCH_0175,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01046,S18A_PATCH_0175,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01047,S18A_PATCH_0175,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01048,S18A_PATCH_0175,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01049,S18A_PATCH_0175,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01050,S18A_PATCH_0175,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01051,S18A_PATCH_0176,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01052,S18A_PATCH_0176,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01053,S18A_PATCH_0176,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01054,S18A_PATCH_0176,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01055,S18A_PATCH_0176,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01056,S18A_PATCH_0176,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01057,S18A_PATCH_0177,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01058,S18A_PATCH_0177,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01059,S18A_PATCH_0177,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01060,S18A_PATCH_0177,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01061,S18A_PATCH_0177,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01062,S18A_PATCH_0177,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01063,S18A_PATCH_0178,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01064,S18A_PATCH_0178,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01065,S18A_PATCH_0178,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01066,S18A_PATCH_0178,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01067,S18A_PATCH_0178,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01068,S18A_PATCH_0178,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01069,S18A_PATCH_0179,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01070,S18A_PATCH_0179,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01071,S18A_PATCH_0179,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01072,S18A_PATCH_0179,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01073,S18A_PATCH_0179,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01074,S18A_PATCH_0179,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01075,S18A_PATCH_0180,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01076,S18A_PATCH_0180,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01077,S18A_PATCH_0180,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01078,S18A_PATCH_0180,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01079,S18A_PATCH_0180,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01080,S18A_PATCH_0180,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01081,S18A_PATCH_0181,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01082,S18A_PATCH_0181,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01083,S18A_PATCH_0181,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01084,S18A_PATCH_0181,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01085,S18A_PATCH_0181,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01086,S18A_PATCH_0181,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01087,S18A_PATCH_0182,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01088,S18A_PATCH_0182,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01089,S18A_PATCH_0182,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01090,S18A_PATCH_0182,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01091,S18A_PATCH_0182,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01092,S18A_PATCH_0182,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01093,S18A_PATCH_0183,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01094,S18A_PATCH_0183,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01095,S18A_PATCH_0183,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01096,S18A_PATCH_0183,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01097,S18A_PATCH_0183,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01098,S18A_PATCH_0183,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01099,S18A_PATCH_0184,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01100,S18A_PATCH_0184,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01101,S18A_PATCH_0184,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01102,S18A_PATCH_0184,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01103,S18A_PATCH_0184,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01104,S18A_PATCH_0184,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01105,S18A_PATCH_0185,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01106,S18A_PATCH_0185,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01107,S18A_PATCH_0185,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01108,S18A_PATCH_0185,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01109,S18A_PATCH_0185,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01110,S18A_PATCH_0185,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01111,S18A_PATCH_0186,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01112,S18A_PATCH_0186,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01113,S18A_PATCH_0186,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01114,S18A_PATCH_0186,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01115,S18A_PATCH_0186,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01116,S18A_PATCH_0186,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01117,S18A_PATCH_0187,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01118,S18A_PATCH_0187,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01119,S18A_PATCH_0187,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01120,S18A_PATCH_0187,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01121,S18A_PATCH_0187,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01122,S18A_PATCH_0187,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01123,S18A_PATCH_0188,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01124,S18A_PATCH_0188,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01125,S18A_PATCH_0188,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01126,S18A_PATCH_0188,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01127,S18A_PATCH_0188,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01128,S18A_PATCH_0188,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01129,S18A_PATCH_0189,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01130,S18A_PATCH_0189,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01131,S18A_PATCH_0189,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01132,S18A_PATCH_0189,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01133,S18A_PATCH_0189,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01134,S18A_PATCH_0189,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01135,S18A_PATCH_0190,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01136,S18A_PATCH_0190,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01137,S18A_PATCH_0190,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01138,S18A_PATCH_0190,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01139,S18A_PATCH_0190,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01140,S18A_PATCH_0190,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01141,S18A_PATCH_0191,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01142,S18A_PATCH_0191,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01143,S18A_PATCH_0191,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01144,S18A_PATCH_0191,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01145,S18A_PATCH_0191,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01146,S18A_PATCH_0191,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01147,S18A_PATCH_0192,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01148,S18A_PATCH_0192,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01149,S18A_PATCH_0192,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01150,S18A_PATCH_0192,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01151,S18A_PATCH_0192,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01152,S18A_PATCH_0192,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01153,S18A_PATCH_0193,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01154,S18A_PATCH_0193,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01155,S18A_PATCH_0193,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01156,S18A_PATCH_0193,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01157,S18A_PATCH_0193,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01158,S18A_PATCH_0193,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01159,S18A_PATCH_0194,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01160,S18A_PATCH_0194,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01161,S18A_PATCH_0194,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01162,S18A_PATCH_0194,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01163,S18A_PATCH_0194,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01164,S18A_PATCH_0194,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01165,S18A_PATCH_0195,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01166,S18A_PATCH_0195,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01167,S18A_PATCH_0195,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01168,S18A_PATCH_0195,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01169,S18A_PATCH_0195,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01170,S18A_PATCH_0195,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01171,S18A_PATCH_0196,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01172,S18A_PATCH_0196,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01173,S18A_PATCH_0196,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01174,S18A_PATCH_0196,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01175,S18A_PATCH_0196,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01176,S18A_PATCH_0196,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01177,S18A_PATCH_0197,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01178,S18A_PATCH_0197,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01179,S18A_PATCH_0197,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01180,S18A_PATCH_0197,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01181,S18A_PATCH_0197,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01182,S18A_PATCH_0197,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01183,S18A_PATCH_0198,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01184,S18A_PATCH_0198,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01185,S18A_PATCH_0198,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01186,S18A_PATCH_0198,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01187,S18A_PATCH_0198,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01188,S18A_PATCH_0198,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01189,S18A_PATCH_0199,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01190,S18A_PATCH_0199,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01191,S18A_PATCH_0199,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01192,S18A_PATCH_0199,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01193,S18A_PATCH_0199,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01194,S18A_PATCH_0199,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01195,S18A_PATCH_0200,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01196,S18A_PATCH_0200,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01197,S18A_PATCH_0200,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01198,S18A_PATCH_0200,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01199,S18A_PATCH_0200,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01200,S18A_PATCH_0200,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01201,S18A_PATCH_0201,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01202,S18A_PATCH_0201,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01203,S18A_PATCH_0201,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01204,S18A_PATCH_0201,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01205,S18A_PATCH_0201,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01206,S18A_PATCH_0201,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01207,S18A_PATCH_0202,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01208,S18A_PATCH_0202,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01209,S18A_PATCH_0202,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01210,S18A_PATCH_0202,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01211,S18A_PATCH_0202,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01212,S18A_PATCH_0202,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01213,S18A_PATCH_0203,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01214,S18A_PATCH_0203,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01215,S18A_PATCH_0203,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01216,S18A_PATCH_0203,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01217,S18A_PATCH_0203,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01218,S18A_PATCH_0203,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01219,S18A_PATCH_0204,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01220,S18A_PATCH_0204,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01221,S18A_PATCH_0204,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01222,S18A_PATCH_0204,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01223,S18A_PATCH_0204,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01224,S18A_PATCH_0204,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01225,S18A_PATCH_0205,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01226,S18A_PATCH_0205,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01227,S18A_PATCH_0205,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01228,S18A_PATCH_0205,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01229,S18A_PATCH_0205,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01230,S18A_PATCH_0205,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01231,S18A_PATCH_0206,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01232,S18A_PATCH_0206,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01233,S18A_PATCH_0206,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01234,S18A_PATCH_0206,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01235,S18A_PATCH_0206,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01236,S18A_PATCH_0206,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01237,S18A_PATCH_0207,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01238,S18A_PATCH_0207,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01239,S18A_PATCH_0207,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01240,S18A_PATCH_0207,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01241,S18A_PATCH_0207,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01242,S18A_PATCH_0207,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01243,S18A_PATCH_0208,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01244,S18A_PATCH_0208,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01245,S18A_PATCH_0208,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01246,S18A_PATCH_0208,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01247,S18A_PATCH_0208,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
