linkage_id,event_id,patch_id,region,event_date,precision_tier,spatial_relation,linkage_confidence,can_be_used_for_observational_evaluation,can_be_ground_truth,can_be_used_as_ground_truth,allowed_for_training,review_only,requires_manual_review,interpretation,limitations
S15BLINK_002420,S15AEVT_002420,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002421,S15AEVT_002421,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002422,S15AEVT_002422,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002423,S15AEVT_002423,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002424,S15AEVT_002424,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002425,S15AEVT_002425,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002426,S15AEVT_002426,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002427,S15AEVT_002427,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002428,S15AEVT_002428,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002429,S15AEVT_002429,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002430,S15AEVT_002430,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002431,S15AEVT_002431,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002432,S15AEVT_002432,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002433,S15AEVT_002433,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002434,S15AEVT_002434,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002435,S15AEVT_002435,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002436,S15AEVT_002436,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002437,S15AEVT_002437,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002438,S15AEVT_002438,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002439,S15AEVT_002439,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002440,S15AEVT_002440,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002441,S15AEVT_002441,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002442,S15AEVT_002442,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002443,S15AEVT_002443,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002444,S15AEVT_002444,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002445,S15AEVT_002445,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002446,S15AEVT_002446,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002447,S15AEVT_002447,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002448,S15AEVT_002448,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002449,S15AEVT_002449,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002450,S15AEVT_002450,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002451,S15AEVT_002451,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002452,S15AEVT_002452,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002453,S15AEVT_002453,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002454,S15AEVT_002454,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002455,S15AEVT_002455,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002456,S15AEVT_002456,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002457,S15AEVT_002457,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002458,S15AEVT_002458,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002459,S15AEVT_002459,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002460,S15AEVT_002460,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002461,S15AEVT_002461,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002462,S15AEVT_002462,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002463,S15AEVT_002463,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002464,S15AEVT_002464,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002465,S15AEVT_002465,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002466,S15AEVT_002466,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002467,S15AEVT_002467,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002468,S15AEVT_002468,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002469,S15AEVT_002469,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002470,S15AEVT_002470,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002471,S15AEVT_002471,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002472,S15AEVT_002472,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002473,S15AEVT_002473,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002474,S15AEVT_002474,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002475,S15AEVT_002475,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002476,S15AEVT_002476,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002477,S15AEVT_002477,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002478,S15AEVT_002478,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002479,S15AEVT_002479,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002480,S15AEVT_002480,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002481,S15AEVT_002481,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002482,S15AEVT_002482,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002483,S15AEVT_002483,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002484,S15AEVT_002484,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002485,S15AEVT_002485,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002486,S15AEVT_002486,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002487,S15AEVT_002487,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002488,S15AEVT_002488,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002489,S15AEVT_002489,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002490,S15AEVT_002490,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002491,S15AEVT_002491,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002492,S15AEVT_002492,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002493,S15AEVT_002493,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002494,S15AEVT_002494,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002495,S15AEVT_002495,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002496,S15AEVT_002496,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002497,S15AEVT_002497,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002498,S15AEVT_002498,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002499,S15AEVT_002499,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002500,S15AEVT_002500,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002501,S15AEVT_002501,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002502,S15AEVT_002502,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
S15BLINK_002503,S15AEVT_002503,REGION_LEVEL_NO_PATCH_RESOLUTION,recife,2018-02-28,T7_rejected_or_non_flood,blocked_no_new_precise_patch_link,very_weak,false,false,false,false,true,true,SUSC-15B nao materializou novo vinculo patch-evento preciso.,Sem ponto/poligono/lote/intersecao/faixa numerica oficial adicional.
